gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,tenure_group,TenureMonthlyRatio,AvgRevenuePerMonth,TotalServices,HighRiskCustomer,Gender_Label,Contract_Label,Internet_Service_Label,Payment_Method_Label,Churn_Status,Tenure_Group
1,0,1,0,8,1,0,0,0,2,2,0,0,0,0,1,3,54.75,445.85,0,49.53888888888889,1,0.1434977578475336,49.53888888888889,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,6-12 Months
1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,81.45,912.0,0,70.15384615384616,1,0.1455427531837477,70.15384615384616,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,6-12 Months
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.1,679.55,1,42.471875,2,0.2994011976047904,42.471875,0,0,Female,Month-to-month,DSL,Electronic check,Churned,1-2 Years
1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,0,81.39999999999999,3,0.5295566502463054,81.39999999999999,0,0,Male,One year,DSL,Electronic check,Stayed,2-4 Years
1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,100.3,4222.95,0,98.20813953488371,3,0.4146100691016782,98.20813953488371,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,2-4 Years
0,0,0,0,31,1,2,0,2,0,2,2,0,0,0,0,1,65.25,1994.3,1,62.321875,3,0.4679245283018868,62.321875,0,0,Female,Month-to-month,DSL,Credit card,Churned,2-4 Years
0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,5930.05,0,88.50820895522388,4,0.7177814029363785,88.50820895522388,0,0,Female,Two year,Fiber optic,Credit card,Stayed,4+ Years
0,1,0,0,18,1,2,1,0,2,0,2,0,0,0,1,2,85.45,1505.85,1,79.25526315789473,2,0.2082128397917871,79.25526315789473,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,20.0,0,10.0,1,0.0476190476190476,10.0,0,0,Male,Month-to-month,No Internet,Mailed check,Stayed,0-6 Months (High Risk)
1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,5638.3,1,90.94032258064516,4,0.6414300736067298,90.94032258064516,0,0,Male,Two year,Fiber optic,Electronic check,Churned,4+ Years
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,0,2,79.85,797.25,0,72.47727272727273,1,0.1236858379715522,72.47727272727273,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,6-12 Months
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65,1,35.825,1,0.013764624913971,35.825,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,73.55,1359.45,0,71.55,2,0.2414486921529175,71.55,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,1-2 Years
1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.65,2542.45,1,101.698,2,0.2271651680075721,101.698,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.3,54.7,0,13.675,1,0.147783251231527,13.675,0,0,Female,Month-to-month,No Internet,Mailed check,Stayed,0-6 Months (High Risk)
1,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,1,20.15,989.05,0,19.39313725490196,4,2.364066193853428,19.39313725490196,0,0,Male,One year,No Internet,Credit card,Stayed,4+ Years
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.55,44.55,0,22.275,1,0.0219538968166849,22.275,0,0,Male,Month-to-month,DSL,Electronic check,Stayed,0-6 Months (High Risk)
1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,87.3,0,29.1,1,0.036068530207394,29.1,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,0,19.65,351.55,0,19.530555555555555,2,0.8232445520581114,19.530555555555555,0,0,Male,One year,No Internet,Bank transfer,Stayed,1-2 Years
1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,105.0,7297.75,0,104.25357142857143,4,0.6509433962264151,104.25357142857143,0,0,Male,Two year,Fiber optic,Electronic check,Stayed,4+ Years
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.7,6301.7,0,86.32465753424657,4,0.802675585284281,86.32465753424657,0,0,Male,Two year,DSL,Credit card,Stayed,4+ Years
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.25,210.3,1,52.575,1,0.0398671096345514,52.575,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,0,74.95,4,0.6565988181221273,74.95,0,0,Male,Two year,DSL,Bank transfer,Stayed,4+ Years
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1048.45,0,19.41574074074074,4,2.494117647058824,19.41574074074074,0,0,Female,Two year,No Internet,Mailed check,Stayed,4+ Years
0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,6393.65,0,108.36694915254236,4,0.5267938237965486,108.36694915254236,0,0,Female,Two year,Fiber optic,Credit card,Stayed,4+ Years
1,0,0,0,46,0,1,0,2,0,0,0,0,0,1,1,0,30.75,1489.3,0,31.68723404255319,3,1.4488188976377954,31.68723404255319,0,0,Male,One year,DSL,Bank transfer,Stayed,2-4 Years
1,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,112.9,8061.5,0,110.43150684931508,4,0.6321334503950834,110.43150684931508,0,0,Male,Month-to-month,Fiber optic,Credit card,Stayed,4+ Years
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,74.2,1,37.1,1,0.0132978723404255,37.1,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,518.75,0,74.10714285714286,1,0.0631246712256707,74.10714285714286,0,0,Female,Month-to-month,Fiber optic,Mailed check,Stayed,0-6 Months (High Risk)
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,5763.15,0,78.9472602739726,4,0.9016906700062618,78.9472602739726,0,0,Male,Two year,DSL,Bank transfer,Stayed,4+ Years
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,3,55.3,238.5,0,47.7,1,0.0710479573712255,47.7,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1031.7,0,19.466037735849056,4,2.555282555282555,19.466037735849056,0,0,Female,Two year,No Internet,Mailed check,Stayed,4+ Years
1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.35,1397.475,0,1397.475,1,0.0,1397.475,0,0,Male,Two year,No Internet,Mailed check,Stayed,0-6 Months (High Risk)
0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,20.45,34.8,0,11.6,1,0.0932400932400932,11.6,0,0,Female,One year,No Internet,Mailed check,Stayed,0-6 Months (High Risk)
0,0,1,0,65,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1319.95,0,19.999242424242425,4,3.194103194103194,19.999242424242425,0,0,Female,Two year,No Internet,Bank transfer,Stayed,4+ Years
1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.0,4388.4,1,99.73636363636363,3,0.4215686274509804,99.73636363636363,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
1,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,100.2,420.2,1,84.03999999999999,1,0.0395256916996047,84.03999999999999,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,2177.45,1,83.74807692307692,3,0.277623542476402,83.74807692307692,0,0,Male,One year,Fiber optic,Electronic check,Churned,2-4 Years
0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,0,75.97788461538461,4,0.6403013182674199,75.97788461538461,0,0,Female,One year,DSL,Credit card,Stayed,4+ Years
1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,827.05,0,63.61923076923077,1,0.1584158415841584,63.61923076923077,0,0,Male,Month-to-month,DSL,Bank transfer,Stayed,6-12 Months
0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,70.1,3913.3,1,67.47068965517242,4,0.8016877637130803,67.47068965517242,0,0,Female,One year,DSL,Bank transfer,Churned,4+ Years
0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,533.5,0,21.34,2,1.1483253588516746,21.34,0,0,Female,One year,No Internet,Mailed check,Stayed,1-2 Years
0,0,1,0,64,1,2,0,0,0,2,2,0,0,1,0,0,58.35,3756.45,0,57.79153846153846,4,1.0783487784330243,57.79153846153846,0,0,Female,One year,DSL,Bank transfer,Stayed,4+ Years
0,0,0,0,4,1,0,1,0,2,2,2,2,2,1,1,2,105.65,443.9,1,88.78,1,0.0375058602906704,88.78,0,0,Female,One year,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
0,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,0,100.5,2599.95,0,96.29444444444444,3,0.2561576354679803,96.29444444444444,0,0,Female,Month-to-month,Fiber optic,Bank transfer,Stayed,2-4 Years
0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,284.3,0,17.76875,2,0.7125890736342042,17.76875,0,0,Female,Month-to-month,No Internet,Mailed check,Stayed,1-2 Years
1,1,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.65,1740.8,0,26.78153846153846,4,2.401500938086304,26.78153846153846,0,0,Male,Two year,No Internet,Credit card,Stayed,4+ Years
1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,96.5,3436.1,1,92.86756756756756,3,0.3692307692307692,92.86756756756756,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95.0,2462.55,0,87.94821428571429,3,0.28125,87.94821428571429,0,0,Female,Month-to-month,Fiber optic,Credit card,Stayed,2-4 Years
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,70.85,1,35.425,1,0.0139178844815588,35.425,0,0,Male,Month-to-month,Fiber optic,Mailed check,Churned,0-6 Months (High Risk)
0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,85.95,3110.1,1,86.39166666666667,3,0.4025301897642323,86.39166666666667,0,0,Female,One year,DSL,Credit card,Churned,2-4 Years
1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,280.85,1,56.17,1,0.0534045393858477,56.17,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,2,45.45,411.75,0,45.75,1,0.1722282023681377,45.75,0,0,Female,Month-to-month,DSL,Electronic check,Stayed,6-12 Months
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,198.6,0,18.05454545454545,1,0.4761904761904761,18.05454545454545,0,0,Male,Month-to-month,No Internet,Credit card,Stayed,6-12 Months
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.2,103.7,0,34.56666666666667,1,0.0398406374501992,34.56666666666667,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,6144.55,1,104.14491525423728,4,0.5251244907197827,104.14491525423728,0,0,Female,Two year,Fiber optic,Bank transfer,Churned,4+ Years
1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,4089.45,0,78.64326923076922,4,0.6053412462908012,78.64326923076922,0,0,Male,Two year,DSL,Credit card,Stayed,4+ Years
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,0,18.387234042553192,3,2.271604938271605,18.387234042553192,0,0,Female,Two year,No Internet,Mailed check,Stayed,2-4 Years
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,19.65,0,9.825,1,0.0484261501210653,9.825,0,0,Male,Month-to-month,No Internet,Bank transfer,Stayed,0-6 Months (High Risk)
1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,3249.4,0,69.13617021276596,3,0.6233062330623307,69.13617021276596,0,0,Male,Month-to-month,Fiber optic,Bank transfer,Stayed,2-4 Years
0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,5405.8,0,105.99607843137257,4,0.4518752824220515,105.99607843137257,0,0,Female,Month-to-month,Fiber optic,Bank transfer,Stayed,4+ Years
1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,65.0,3363.8,0,62.2925925925926,4,0.803030303030303,62.2925925925926,0,0,Male,Month-to-month,DSL,Credit card,Stayed,4+ Years
1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,7132.15,0,115.03467741935484,4,0.5299739357080799,115.03467741935484,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,4+ Years
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,93.55,0,15.591666666666669,1,0.2309468822170901,15.591666666666669,0,0,Male,Month-to-month,No Internet,Bank transfer,Stayed,0-6 Months (High Risk)
1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,4138.9,0,86.22708333333333,3,0.53439454235361,86.22708333333333,0,0,Male,One year,DSL,Bank transfer,Stayed,2-4 Years
0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,5121.75,0,93.12272727272727,4,0.5639686684073107,93.12272727272727,0,0,Female,One year,Fiber optic,Bank transfer,Stayed,4+ Years
1,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,1,25.35,566.1,0,28.305,2,0.7210626185958254,28.305,0,0,Male,Month-to-month,DSL,Credit card,Stayed,1-2 Years
0,0,0,1,26,1,0,1,0,2,2,2,2,2,2,1,2,105.45,2715.3,0,100.56666666666668,3,0.2442461249412869,100.56666666666668,0,0,Female,Two year,Fiber optic,Electronic check,Stayed,2-4 Years
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1782.05,0,25.099295774647885,4,2.651515151515152,25.099295774647885,0,0,Male,Two year,No Internet,Mailed check,Stayed,4+ Years
1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1742.5,0,96.80555555555556,2,0.1641718976339932,96.80555555555556,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,1-2 Years
0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2983.8,1,96.25161290322582,3,0.2964426877470356,96.25161290322582,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.0,24.0,0,12.0,1,0.04,12.0,0,0,Female,Month-to-month,No Internet,Mailed check,Stayed,0-6 Months (High Risk)
0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,485.9,0,24.295,2,0.7142857142857143,24.295,0,0,Female,Two year,No Internet,Mailed check,Stayed,1-2 Years
0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7,0,70.58148148148149,3,0.348993288590604,70.58148148148149,0,0,Female,Two year,DSL,Credit card,Stayed,2-4 Years
0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,1,71.16818181818182,2,0.2798134576948701,71.16818181818182,0,0,Female,Month-to-month,Fiber optic,Bank transfer,Churned,1-2 Years
1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4858.7,0,95.2686274509804,4,0.5037783375314862,95.2686274509804,0,0,Male,One year,Fiber optic,Electronic check,Stayed,4+ Years
0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,54.4,3723.65,0,53.96594202898551,4,1.2274368231046933,53.96594202898551,0,0,Female,One year,DSL,Electronic check,Stayed,4+ Years
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,298.35,1,74.5875,1,0.0292540224280838,74.5875,0,0,Male,Month-to-month,Fiber optic,Bank transfer,Churned,0-6 Months (High Risk)
1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,103.1,970.45,0,97.045,1,0.0864553314121037,97.045,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,6-12 Months
0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,1782.0,0,34.26923076923077,4,1.4488636363636362,34.26923076923077,0,0,Female,Two year,DSL,Bank transfer,Stayed,4+ Years
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,405.7,0,40.57,1,0.2011173184357542,40.57,0,0,Female,Month-to-month,DSL,Electronic check,Stayed,6-12 Months
1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,1,107.97380952380952,3,0.3629924745462594,107.97380952380952,0,0,Male,One year,Fiber optic,Electronic check,Churned,2-4 Years
1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,2415.95,0,105.04130434782608,2,0.2164289227742252,105.04130434782608,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,1-2 Years
0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,1157.05,1,52.59318181818182,2,0.3687445127304653,52.59318181818182,0,0,Female,One year,DSL,Electronic check,Churned,1-2 Years
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8297.5,0,115.24305555555556,4,0.6065783853054251,115.24305555555556,0,0,Male,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1,22.875,1,0.0213903743315508,22.875,0,0,Male,Month-to-month,DSL,Electronic check,Churned,0-6 Months (High Risk)
1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,2083.1,0,77.15185185185184,3,0.3132530120481928,77.15185185185184,0,0,Male,One year,DSL,Credit card,Stayed,2-4 Years
1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,4681.75,0,65.02430555555556,4,1.073318216175359,65.02430555555556,0,0,Male,Two year,DSL,Bank transfer,Stayed,4+ Years
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,44.8,176.2,0,35.239999999999995,1,0.0873362445414847,35.239999999999995,0,0,Male,Month-to-month,DSL,Credit card,Stayed,0-6 Months (High Risk)
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,1001.2,0,77.01538461538462,1,0.1485148514851485,77.01538461538462,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,6-12 Months
0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.85,1594.75,0,83.9342105263158,2,0.2003338898163606,83.9342105263158,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,1-2 Years
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,212.4,0,53.1,1,0.0394996708360763,53.1,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,0-6 Months (High Risk)
0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,106.85,7677.4,0,105.16986301369865,4,0.6675938803894298,105.16986301369865,0,0,Female,One year,Fiber optic,Bank transfer,Stayed,4+ Years
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,74.95,815.5,1,67.95833333333333,1,0.1448321263989466,67.95833333333333,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,6-12 Months
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,80.15,1,40.075,1,0.0123228589032655,40.075,0,0,Female,Month-to-month,Fiber optic,Credit card,Churned,0-6 Months (High Risk)
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,259.65,0,18.54642857142857,2,0.6403940886699507,18.54642857142857,0,0,Male,One year,No Internet,Credit card,Stayed,1-2 Years
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,8109.8,1,111.09315068493152,4,0.6530612244897959,111.09315068493152,0,0,Female,One year,Fiber optic,Electronic check,Churned,4+ Years
1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2386.85,0,55.50813953488372,3,0.7355516637478109,55.50813953488372,0,0,Male,One year,DSL,Credit card,Stayed,2-4 Years
0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,340.35,0,18.90833333333333,2,0.821256038647343,18.90833333333333,0,0,Female,Month-to-month,No Internet,Credit card,Stayed,1-2 Years
0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,419.35,0,52.41875,1,0.1338432122370937,52.41875,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,6-12 Months
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,3,118.6,7990.05,0,115.79782608695652,4,0.5685618729096991,115.79782608695652,0,0,Female,Two year,Fiber optic,Mailed check,Stayed,4+ Years
1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,1402.25,0,24.600877192982452,4,2.2266401590457257,24.600877192982452,0,0,Male,Two year,No Internet,Bank transfer,Stayed,4+ Years
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,749.35,0,19.214102564102564,3,1.784037558685446,19.214102564102564,0,0,Female,One year,No Internet,Mailed check,Stayed,2-4 Years
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,115.5,8425.15,0,115.41301369863014,4,0.6180257510729614,115.41301369863014,0,0,Female,Two year,Fiber optic,Electronic check,Stayed,4+ Years
0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,1171.5,0,23.90816326530612,3,1.8426103646833007,23.90816326530612,0,0,Female,One year,No Internet,Credit card,Stayed,2-4 Years
0,1,1,0,52,1,2,1,2,2,2,0,2,2,0,1,2,109.1,5647.95,0,106.56509433962265,4,0.4722979109900091,106.56509433962265,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,4+ Years
0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,708.8,0,19.688888888888886,3,1.6949152542372885,19.688888888888886,0,0,Female,One year,No Internet,Mailed check,Stayed,2-4 Years
1,0,1,0,67,1,2,1,0,2,2,2,2,2,2,1,0,111.3,7567.2,0,111.28235294117648,4,0.5966162065894924,111.28235294117648,0,0,Male,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.9,29.9,0,14.95,1,0.0323624595469255,14.95,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
1,0,0,0,53,1,0,1,0,2,0,2,0,0,0,1,3,80.6,4348.1,0,80.52037037037037,4,0.6495098039215687,80.52037037037037,0,0,Male,Month-to-month,Fiber optic,Mailed check,Stayed,4+ Years
1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.8,635.9,0,18.16857142857143,3,1.5596330275229358,18.16857142857143,0,0,Male,Month-to-month,No Internet,Mailed check,Stayed,2-4 Years
0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,108.95,1,27.2375,1,0.0828729281767955,27.2375,0,0,Female,Month-to-month,DSL,Credit card,Churned,0-6 Months (High Risk)
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,78.8,1,39.4,1,0.012531328320802,39.4,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,3,89.95,1682.4,0,84.12,2,0.2089059923034634,84.12,0,0,Male,Month-to-month,Fiber optic,Mailed check,Stayed,1-2 Years
0,1,1,0,60,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6925.9,0,113.53934426229507,4,0.5126014523707817,113.53934426229507,0,0,Female,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,223.15,0,18.59583333333333,1,0.5352798053527981,18.59583333333333,0,0,Male,Two year,No Internet,Credit card,Stayed,6-12 Months
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,1,106.83229166666666,3,0.4376163873370577,106.83229166666666,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,49.4,874.8,1,46.04210526315789,2,0.3571428571428571,46.04210526315789,0,0,Male,Month-to-month,DSL,Electronic check,Churned,1-2 Years
0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,115.25,6758.45,0,110.79426229508196,4,0.5161290322580645,110.79426229508196,0,0,Female,Two year,Fiber optic,Credit card,Stayed,4+ Years
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1874.3,0,25.675342465753424,4,2.7906976744186047,25.675342465753424,0,0,Male,Two year,No Internet,Credit card,Stayed,4+ Years
1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,19.9,791.15,0,19.77875,3,1.8660287081339717,19.77875,0,0,Male,One year,No Internet,Mailed check,Stayed,2-4 Years
0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,4639.45,0,77.32416666666667,4,0.7173252279635258,77.32416666666667,0,0,Female,One year,Fiber optic,Credit card,Stayed,4+ Years
1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,69.95,143.9,0,47.96666666666667,1,0.0281888653981677,47.96666666666667,0,0,Male,Month-to-month,Fiber optic,Mailed check,Stayed,0-6 Months (High Risk)
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,69.1,1,34.55,1,0.014265335235378,34.55,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,90.2,1776.55,1,84.59761904761905,2,0.219298245614035,84.59761904761905,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,536.4,1,76.62857142857142,1,0.0634584875727128,76.62857142857142,0,0,Female,Month-to-month,Fiber optic,Bank transfer,Churned,0-6 Months (High Risk)
1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,6172.0,0,85.72222222222223,4,0.8123569794050343,85.72222222222223,0,0,Male,Two year,Fiber optic,Credit card,Stayed,4+ Years
0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1559.45,0,62.378,2,0.3566121842496285,62.378,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,1-2 Years
1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,6079.0,0,89.3970588235294,4,0.7004704652378463,89.3970588235294,0,0,Male,Month-to-month,Fiber optic,Credit card,Stayed,4+ Years
